country_name,alpha_3_code,date,school_closing,school_closing_flag,school_closing_notes,workplace_closing,workplace_closing_flag,workplace_closing_notes,cancel_public_events,cancel_public_events_flag,cancel_public_events_notes,restrictions_on_gatherings,restrictions_on_gatherings_flag,restrictions_on_gatherings_notes,close_public_transit,close_public_transit_flag,close_public_transit_notes,stay_at_home_requirements,stay_at_home_requirements_flag,stay_at_home_requirements_notes,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,restrictions_on_internal_movement_notes,international_travel_controls,international_travel_controls_notes,income_support,income_support_flag,income_support_notes,debt_contract_relief,debt_contract_relief_notes,fiscal_measures,fiscal_measures_notes,international_support,international_support_notes,public_information_campaigns,public_information_campaigns_flag,public_information_campaigns_notes,testing_policy,testing_policy_notes,contact_tracing,contact_tracing_notes,emergency_healthcare_investment,emergency_healthcare_investment_notes,vaccine_investment,vaccine_investment_notes,misc_wildcard,misc_wildcard_notes,confirmed_cases,deaths,stringency_index
Australia,AUS,2020-05-07,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6875,97,69.44
Australia,AUS,2020-05-08,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6896,97,69.44
Australia,AUS,2020-05-09,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6914,97,69.44
Australia,AUS,2020-05-10,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6929,97,69.44
Australia,AUS,2020-05-11,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6941,97,69.44
Australia,AUS,2020-05-12,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6948,97,69.44
Australia,AUS,2020-05-13,2.00,0,,2.00,0,,2.00,1,,4.00,1,https://www.theguardian.com/australia-news/2020/may/13/how-far-can-i-travel-visit-my-friends-family-parents-go-fishing-coronavirus-australia-lockdown-rules-covid-19-restrictions-guidelines-nsw-victoria-queensland-qld-wa-sa-act,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6964,97,69.44
Australia,AUS,2020-05-14,2.00,0,,2.00,0,,2.00,1,,4.00,1,,0.00,,,2.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6975,98,69.44
Australia,AUS,2020-05-15,2.00,0,NSW School students to return to school on 25 May. Archived Education Department media release: https://web.archive.org/web/20200521210412/https://education.nsw.gov.au/news/latest-news/nsw-students-return-to-the-classroom-full-time  ACT students to gradually return from 18 May. Archive Education Department information: https://web.archive.org/web/20200521210458/https://www.education.act.gov.au/public-school-life/remote-learning-in-term-2-2020  Northern Territory students expected to be at school from 20 April: https://web.archive.org/web/20200521210602/https://education.nt.gov.au/  Queensland: all students to be at school from 25 May: http://web.archive.org/web/20200521210756/https://qed.qld.gov.au/about-us/news-and-media/novel-coronavirus  South Australian schools are open: https://web.archive.org/web/20200521210850/https://www.education.sa.gov.au/supporting-students/health-e-safety-and-wellbeing/covid-19-coronavirus/advice-families/learning-term-2  Tasmanian students have a staged return from 25 May: https://web.archive.org/web/20200521210836/https://www.education.tas.gov.au/2020/05/tasmanian-students-to-return-to-learning-at-school/  Western Australian students expected to be at school from 18 May: https://web.archive.org/web/20200521211016/https://www.education.wa.edu.au/term-2-schooling-arrangements  Victorian students: staged return from 25 May to 9 June: http://web.archive.org/web/20200521211251/https://education.vic.gov.au/parents/Pages/stagedreturn_overview.aspx,1.00,1,https://www.theguardian.com/australia-news/2020/may/15/social-distancing-rules-australia-when-will-end-guidelines-coronavirus-laws-physical-covid-19-restrictions-signs-posters-nsw-victoria-qld-queensland-act-sa-wa-nt-tasmania,2.00,1,,4.00,1,,0.00,,,1.00,1,"""NSW – Yes, but only if it is takeaway and if you have met a friend for the purpose of exercising, or if you are visiting another person’s home. From 15 May, up to 10 people will be allowed to dine-in at a cafe or restaurant, as long as there are at least four sq metres per person.  Queensland – Yes, as of Friday 1 May, people are allowed to leave the house for some recreational activities, including getting a takeaway coffee with one friend or the members of your household. From 16 May, cafes in regional or rural areas with no cases will be allowed to seat up to 20 people.  Victoria and Tasmania – Yes, but only if it is takeaway and you have met a friend for the purpose of exercising. From midnight on the 12th May, you can go and have coffee at another person’s home, though the state government says you should only visit other people “if you really need to”.""  ACT, SA– Yes, as long as it is takeaway.  WA – Yes, as long as it is takeaway. But from Monday 18 May, cafes and restaurants will be allowed to seat up to 20 diners as long as they follow the four sq metres per person rule.  NT – Yes, as long as it is takeaway. Cafes and restaurants will be allowed to reopen from Friday 15 May.ttps://www.theguardian.com/australia-news/2020/may/13/how-far-can-i-travel-visit-my-friends-family-parents-go-fishing-coronavirus-australia-lockdown-rules-covid-19-restrictions-guidelines-nsw-victoria-queensland-qld-wa-sa-act",2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,6989,98,65.74
Australia,AUS,2020-05-16,2.00,0,,1.00,1,State-by-state summary of social distancing rules in this archived Guardian article: http://web.archive.org/web/20200521212036/https://www.theguardian.com/australia-news/2020/may/20/social-distancing-rules-australia-when-will-end-guidelines-coronavirus-laws-physical-covid-19-restrictions-signs-posters-nsw-victoria-qld-queensland-act-sa-wa-nt-tasmania,2.00,1,,4.00,0,"Some states have restrictions on gatherings of <10 people; some states have relaxed those restrictions to include funerals of 20 guests indoors or 30 outdoors (e.g. Queensland from 15 May, Tasmania from 18 May).  Two useful reports, archived: http://web.archive.org/web/20200521212036/https://www.theguardian.com/australia-news/2020/may/20/social-distancing-rules-australia-when-will-end-guidelines-coronavirus-laws-physical-covid-19-restrictions-signs-posters-nsw-victoria-qld-queensland-act-sa-wa-nt-tasmania  https://www.abc.net.au/news/2020-05-08/coronavirus-cafes-restaurant-restrictions-relaxed-states/12228866",0.00,,,1.00,1,Summary of state-specific measures: http://web.archive.org/web/20200521212036/https://www.theguardian.com/australia-news/2020/may/20/social-distancing-rules-australia-when-will-end-guidelines-coronavirus-laws-physical-covid-19-restrictions-signs-posters-nsw-victoria-qld-queensland-act-sa-wa-nt-tasmania,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7019,98,64.35
Australia,AUS,2020-05-17,2.00,0,,1.00,1,,2.00,1,,4.00,0,,0.00,,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7036,98,64.35
Australia,AUS,2020-05-18,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,"18 May  “Hundreds of thousands of Sydneysiders will have to give up their public transport commute and drive to the city under strict new social distancing measures announced by the NSW government. Capacity on trains, buses and ferries will be slashed, temporary car parking set up at Moore Park and six new pop-up cycleways rolled out across Sydney, Premier Gladys Berejiklian announced on Monday. Just 12 people will be allowed on a bus and 32 in a train carriage as the government works to maintain strict physical distancing of 1.5 metres on the network.  Trains will run at 24 per cent capacity and buses at 14 per cent for the foreseeable future, meaning Sydneysiders may be prevented from entering railway stations as they fill up or watch near-empty buses drive past their stops”  Source: http://archive.vn/zhhOo",1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7045,98,67.13
Australia,AUS,2020-05-19,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7060,99,67.13
Australia,AUS,2020-05-20,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7068,99,67.13
Australia,AUS,2020-05-21,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7079,100,67.13
Australia,AUS,2020-05-22,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7081,100,67.13
Australia,AUS,2020-05-23,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7095,101,67.13
Australia,AUS,2020-05-24,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,1,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7106,102,67.13
Australia,AUS,2020-05-25,2.00,0,Schools reopened (note - gradual return to school depending on students' year level) but universities remain closed. ,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,0,"Victorians still being asked to stay at home: https://web.archive.org/web/20200528215628/https://www.dhhs.vic.gov.au/stay-home-restrictions-coronavirus Little by way of ""stay at home"" messages in other states. Note, for example, easing of ""stay at home"" restrictions in Queensland on 1 May 2020. Archived statement: https://web.archive.org/web/20200528220527/http://statements.qld.gov.au/Statement/2020/5/1/queenslanders-urged-to-play-it-safe-this-weekend",2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7109,102,65.28
Australia,AUS,2020-05-26,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7118,102,65.28
Australia,AUS,2020-05-27,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,"May 27  Victorian Transport Infrastructure Minister Jacinta Allan has published data showing about 390,000 public transport trips were taken in Victoria on May 27, or about 18 per cent of the system’s capacity, an increase of 73,000 from a week before.  Reduced capacity in Victoria.  Source: http://archive.vn/7NPvO",1.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7133,102,65.28
Australia,AUS,2020-05-28,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,1.00,0,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7139,102,65.28
Australia,AUS,2020-05-29,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,0.00,,"""Stay at home"" is no longer a key message. See, for example, this line from the PM's Q and A with reporters of 29/5/20: ""...as we’ve seen Australians move back out of their homes, go back into work places, slowly being and going back into playgrounds and into schools and all of these things they have been looking forward to doing for so long."" Archived: https://web.archive.org/web/20200601231609/https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-29may20  Victoria - which held onto ""stay at home"" messaging longest - is no longer requiring people do so (but people are still encouraged to work from home if they can). See, for example, the new rules on this Victorian government website: https://web.archive.org/web/20200601231715/https://www.dhhs.vic.gov.au/how-stay-safe-and-well-covid-19",2.00,0,,4.00,,1.00,1,,2.00,,0.0,,185925761.0,"Australian government media release of 29/5/20: We are redirecting over $280 million from the existing development program to support the critical medical and humanitarian needs of our Pacific family, Timor-Leste, and other partner countries in Southeast Asia. This will support the health responses of our neighbours to deliver essential medical and social services. Archived: https://web.archive.org/web/20200601220645/https://ministers.dfat.gov.au/minister/alex-hawke-mp/media-release/partnering-our-neighbours-respond-covid-19",2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7150,102,63.43
Australia,AUS,2020-05-30,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7173,102,63.43
Australia,AUS,2020-05-31,2.00,0,,1.00,1,,2.00,1,,4.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7185,102,63.43
Australia,AUS,2020-06-01,2.00,0,"All students in the ACT had returned to school as of 2 June: https://web.archive.org/web/20200606221854/https://www.covid19.act.gov.au/help-and-advice/students-education-childcare  Some year levels in Victorian and Tasmanian schools due to return on 9 June, by which point all year levels will have returned to school, Australia-wide.",1.00,1,"While ""work from home"" is no longer a feature of government advice, the country is somewhere between ""step 1"" and ""step 2"" of its three-step COVID-19 plan (see PM's remarks of 29/5/20: https://web.archive.org/web/20200606224702/https://www.pm.gov.au/media/update-following-national-cabinet-meeting)  According to the plan, that means ""Work from home if it works for you and your employer"". Archived guidelines: https://web.archive.org/web/20200606224638/https://www.health.gov.au/resources/publications/3-step-framework-for-a-covidsafe-australia",2.00,1,,3.00,1,"NSW: Weddings up to 20 people, funerals up to 50 people. https://web.archive.org/web/20200606225307/https://www.nsw.gov.au/covid-19/what-you-can-and-cant-do-under-rules  Victoria: Gatherings of up to 20 people permitted. https://web.archive.org/web/20200606225522/https://www.dhhs.vic.gov.au/social-gatherings-covid-19  Queensland: Gatherings of up to 20 people permitted: https://web.archive.org/web/20200606225657/https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/movement-gathering-direction",1.00,0,,0.00,,,2.00,0,Northern Territory still has border controls in place.,4.00,,1.00,1,,2.00,,0.0,,6123664.0,"Australian government media release of 1/6/20: Australia will provide $5.5 million to the World Food Programme to support efforts to manage COVID-19 in the region. This includes $4 million for air transport and logistics services for the Pacific Humanitarian Pathway, the delivery of humanitarian and critical medical supplies, including Personal Protective Equipment, and assessments of the impact of COVID-19 on food security in the Pacific... Australia will also commit $3.5 million to the World Health Organization (WHO) COVID-19 Pacific Health Sector Support Plan (phase II) which will facilitate the delivery of health advice and supplies to Pacific Island countries. Archived: https://web.archive.org/web/20200601210938/https://ministers.dfat.gov.au/minister/alex-hawke-mp/media-release/working-together-combat-covid-19-pacific",2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7195,102,62.04
Australia,AUS,2020-06-02,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,4534000.0,"Health Minister media release of 2/6/20: ""The Morrison Government is investing $66 million into finding a vaccine and treatments for COVID-19, as well as better preparing for future pandemics.  This research will enable Australia’s world-class researchers to contribute to global efforts to control and eliminate the virus.  The funding is available through the Government’s Medical Research Future Fund (MRFF), extending the $30 million already pledged for the Coronavirus Research Response."" Archived: https://web.archive.org/web/20200606220143/https://www.health.gov.au/ministers/the-hon-greg-hunt-mp/media/66-million-for-coronavirus-related-research",,,7204,102,62.04
Australia,AUS,2020-06-03,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7221,102,62.04
Australia,AUS,2020-06-04,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7229,102,62.04
Australia,AUS,2020-06-05,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7240,102,62.04
Australia,AUS,2020-06-06,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7251,102,62.04
Australia,AUS,2020-06-07,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7255,102,62.04
Australia,AUS,2020-06-08,2.00,0,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7260,102,62.04
Australia,AUS,2020-06-09,0.00,,"The return to school of specific year groups in the states of Victoria and Tasmania now means all Australian school students can be back in classrooms.   In the state of Victoria, the return to school of students in years 3-9 means all year groups are now back in classrooms. Archived policy: https://web.archive.org/web/20200612090828/https://www.education.vic.gov.au/parents/Pages/stagedreturn_overview.aspx  In Tasmania, the return of students in years 7-10 means all students can now be back in classrooms. Archived webpage: https://web.archive.org/web/20200612090956/https://www.education.tas.gov.au/parents-carers/novel-coronavirus-covid-19/",1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7265,102,56.48
Australia,AUS,2020-06-10,0.00,,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7267,102,56.48
Australia,AUS,2020-06-11,0.00,,,1.00,1,,2.00,1,,3.00,1,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7276,102,56.48
Australia,AUS,2020-06-12,0.00,,,1.00,1,,1.00,0,"Today the government announced that for outdoor venues up to 40,000 spectator capacity, ticketed and seated events will be able to be held in front of a crowd of no more than 25 per cent of capacity. Also social distancing of 1 person per 4sqm and/or staying 1.5 metres away from other people must be adhered to whenever and wherever possible, and also maintain good hygiene of handwashing.     However, it is up to individual States and territories to make decisions on when to move to this situation. It is likely that some states will not want to change things too quickly, for example Victoria where there are more cases is easing restrictions more slowly.    This doesn't include non-ticketed standing events such as music festivals.    https://web.archive.org/web/20200622145532/https://www.pm.gov.au/media/update-coronavirus-measures-12june20",3.00,0,"National Cabinet agreed to remove the 100 person limit on non-essential indoor gatherings under the Step 3 Framework and replace it with:    1 person per 4sqm;  staying 1.5 metres away from other people whenever and wherever possible;    However, Victoria still has a limit of 20 ppl in any public space at any given time,  including restaurants and bars, and up to a max of 50 ppl for indoor or outdoor funerals (from 31 May onwards).      http://archive.vn/UhGEq  Victoria seems to be the most strict at this time. ",1.00,0,,0.00,,,2.00,0,"Australia’s federal government stepped up pressure on state and territory leaders on Friday to reopen internal borders, a step viewed as key to reviving the country’s coronavirus-hit economy    Opening up borders will ultimately be decided by the leaders of the respective States and territories. Queensland has a closed border to Victoria.     https://web.archive.org/web/20200622152123/https://www.reuters.com/article/health-coronavirus-australia/australian-pm-pushes-for-internal-borders-to-be-reopened-idUSL4N2DO4HP",4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7285,102,46.76
Australia,AUS,2020-06-13,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7290,102,46.76
Australia,AUS,2020-06-14,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,"14 June    ""Minister for Health Jenny Mikakos encouraged Victorians with even the mildest symptoms to go get tested.  ""Symptoms that should prompt people to get tested include fever, chills, shortness of breath, cough, sore throat, loss of sense of smell, or a runny nose. Even the most mild of symptoms could be a sign of coronavirus.""  When presenting with no symptoms though, it is called ""asymptomatic testing"". Sheets like this are common to explain that (1) yes, you absolutely can be tested but (2) unlike those who have symptoms and need to self-isolate, until a positive result is returned an asymptomatic person can go about normal activities. I suspect this is to encourage those with no symptoms to be tested because the fear of some being tested is that a positive result will mean compulsory isolation.  Premier of Victoria announcement 14 June  source:  https://web.archive.org/web/20200714200212/https://www.premier.vic.gov.au/statement-from-the-premier-42/  Information Sheet for asymptomatic testing source: http://archive.vn/rdZnp  ",1.00,,0.0,,0.0,,,,7302,102,46.76
Australia,AUS,2020-06-15,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7320,102,46.76
Australia,AUS,2020-06-16,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,344000000.0,The second phase of the plan to Unite and Recover for Queensland Jobs includes almost half a billion Australian dollars to support the most vulnerable and to create jobs for tradies.    https://web.archive.org/web/20200622161039/http://statements.qld.gov.au/Statement/2020/6/16/unite-and-recover-for-queensland-jobs--next-phase-of-economic-recovery-announced  ,0.0,,2.00,1,,3.00,,1.00,,267992561.0,$268 million funding for elective surgeries in New South Wales - the funding will focus on patients whose surgery has been delayed due to COVID-19.    https://web.archive.org/web/20200622153342/https://www.nsw.gov.au/news/388-million-funding-for-elective-surgeries,0.0,,,,7335,102,46.76
Australia,AUS,2020-06-17,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7347,102,46.76
Australia,AUS,2020-06-18,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,1.00,,0.0,,0.0,,,,7370,102,46.76
Australia,AUS,2020-06-19,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,"Tracing varies by 6 states. All states have declared comprehensive contact tracing as of 19th June. Government implemented a voluntary tracing appalled CovidSafe but this is not the main source of contact tracing.     Source:      https://web.archive.org/web/20200706144712/https://www.health.gov.au/resources/apps-and-tools/covidsafe-app        19 June Western Australia:  The Department of Health is contacting all confirmed cases to identify and inform close contacts. Source: https://web.archive.org/web/20200619001942/https://healthywa.wa.gov.au/Articles/A_E/Coronavirus/Locations-visited-by-confirmed-cases     12 June Queensland: If a person gets a positive test result for COVID-19, we do what is called ‘contact tracing’.  Source: https://web.archive.org/web/20200706053747/https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/current-status/contact-tracing     23 May New South Wales:  People identified as close contacts to someone testing positive should travel directly to the place where they will undertake their self-isolation (home or a hotel). Source: https://web.archive.org/web/20200605030238/https://www.health.nsw.gov.au/Infectious/factsheets/Pages/advice-for-contacts.aspx     24 June Northern Territory: Only 1 active case, evidence of tracing. The Territorian who tested positive to coronavirus travelled on 29 June from Melbourne to Brisbane on flight  QF610 and from Brisbane to Darwin on flight QF836. Those seated near him on the plane will be contacted by NT Health staff.  Source: https://web.archive.org/web/20200706145608/https://coronavirus.nt.gov.au/current-status     Tasmania: No active cases but evidence of comprehensive contact tracing.  Source: https://web.archive.org/web/20200402214211/https://www.coronavirus.tas.gov.au/media-releases/coronavirus-alert         South Australia: 27th June: The Communicable Disease Control Branch’s contact tracing team will be boosted by up to 300 additional staff. Source: https://web.archive.org/web/20200627132402/https://www.sahealth.sa.gov.au/wps/wcm/connect/Public+Content/SA+Health+Internet/Conditions/Infectious+Diseases/COVID+2019/COVID-19+Response/SA+Health+response+-+COVID-19",0.0,,0.0,,,,7391,102,46.76
Australia,AUS,2020-06-20,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,7409,102,46.76
Australia,AUS,2020-06-21,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,7436,102,46.76
Australia,AUS,2020-06-22,0.00,,,1.00,1,,1.00,0,,3.00,0,,1.00,0,,0.00,,,2.00,0,,4.00,,1.00,1,,2.00,,0.0,,0.0,,2.00,1,,3.00,,2.00,,0.0,,0.0,,,,7461,102,46.76
